Position_X,Position_Y,Position_Z,Unit,Category,Collection,TimePointID,TrackID,ID
249.71,124.24,25.74,um,Surface,Position,9,5000000045,427
247.32,123.32,25.77,um,Surface,Position,10,5000000045,482
247.84,122.72,24.11,um,Surface,Position,11,5000000045,542
251.71,121.36,24.14,um,Surface,Position,12,5000000045,603
251.58,121.15,23.89,um,Surface,Position,13,5000000045,667
254.73,120.59,23.47,um,Surface,Position,14,5000000045,733
257.22,118.06,23.36,um,Surface,Position,15,5000000045,795
257.57,118.39,22.49,um,Surface,Position,16,5000000045,861
257.24,115.63,22.61,um,Surface,Position,17,5000000045,926
256.14,118.64,23.34,um,Surface,Position,18,5000000045,1001
255.01,118.19,23.05,um,Surface,Position,19,5000000045,1071
251.66,117.05,20.59,um,Surface,Position,20,5000000045,1133
250.35,117.51,20.25,um,Surface,Position,21,5000000045,1206
245.88,114.98,17.56,um,Surface,Position,22,5000000045,1277
241.55,113.28,14.49,um,Surface,Position,23,5000000045,1349
239.69,112.98,12.55,um,Surface,Position,24,5000000045,1421
240.03,114.79,14.82,um,Surface,Position,25,5000000045,1502
241.8,114.77,16.9,um,Surface,Position,26,5000000045,1584
242.72,115.24,15.97,um,Surface,Position,27,5000000045,1667
241.86,114.42,14.07,um,Surface,Position,28,5000000045,1742
236.85,114.28,17.85,um,Surface,Position,29,5000000045,1821
231.54,110.73,20.88,um,Surface,Position,31,5000000045,1989
230.67,105.99,21.3,um,Surface,Position,32,5000000045,2077
230,100.93,22.1,um,Surface,Position,33,5000000045,2161
230.18,109.93,20.04,um,Surface,Position,34,5000000045,2243
242.93,138.37,33.16,um,Surface,Position,5,5000000046,205
242.09,138.79,32.84,um,Surface,Position,6,5000000046,258
240.83,138.67,32.89,um,Surface,Position,7,5000000046,313
239.92,138.86,32.22,um,Surface,Position,8,5000000046,369
240.09,138.65,31.74,um,Surface,Position,9,5000000046,423
241.13,138.44,32.47,um,Surface,Position,10,5000000046,483
243.06,138.14,34.54,um,Surface,Position,11,5000000046,546
244.45,138.8,34.08,um,Surface,Position,12,5000000046,607
246.69,138.82,31.5,um,Surface,Position,13,5000000046,669
247.32,139.49,30.61,um,Surface,Position,14,5000000046,732
247.25,140.42,30.68,um,Surface,Position,15,5000000046,796
247.32,140.11,30.82,um,Surface,Position,16,5000000046,862
247.45,138.76,30.43,um,Surface,Position,17,5000000046,927
247.55,137.36,30.74,um,Surface,Position,18,5000000046,993
247.34,137.22,30.81,um,Surface,Position,19,5000000046,1062
247.12,137.6,30.48,um,Surface,Position,20,5000000046,1143
246.62,137.84,29.22,um,Surface,Position,21,5000000046,1216
246.29,138.06,27.98,um,Surface,Position,22,5000000046,1287
246.74,138.28,27.33,um,Surface,Position,23,5000000046,1361
247.5,138.78,26.53,um,Surface,Position,24,5000000046,1439
248.06,138.8,27.08,um,Surface,Position,25,5000000046,1518
248.69,138.74,27.43,um,Surface,Position,26,5000000046,1596
249.15,138.41,27.42,um,Surface,Position,27,5000000046,1674
248.96,138.4,28.34,um,Surface,Position,28,5000000046,1751
248.8,138.35,28.93,um,Surface,Position,29,5000000046,1830
255.89,135.64,20.55,um,Surface,Position,30,5000000046,1906
258.25,136.13,19.57,um,Surface,Position,31,5000000046,1986
259.46,135.82,19.34,um,Surface,Position,32,5000000046,2068
257.91,135.05,18.57,um,Surface,Position,33,5000000046,2153
256.4,134.56,18.05,um,Surface,Position,34,5000000046,2233
257.66,134.47,18.4,um,Surface,Position,35,5000000046,2315
258.94,135.41,19.47,um,Surface,Position,36,5000000046,2405
258.59,135.62,18.88,um,Surface,Position,37,5000000046,2483
258.08,134.77,17.23,um,Surface,Position,38,5000000046,2558
258.49,133.08,17.06,um,Surface,Position,39,5000000046,2641
259.15,132.36,16.35,um,Surface,Position,40,5000000046,2727
258.72,130.51,15.63,um,Surface,Position,41,5000000046,2809
258.95,128.63,15.32,um,Surface,Position,42,5000000046,2900
258.95,126.94,14.57,um,Surface,Position,43,5000000046,2983
258.7,124.91,14.28,um,Surface,Position,44,5000000046,3060
258.06,125.66,13.86,um,Surface,Position,45,5000000046,3138
256.76,126.99,12.45,um,Surface,Position,46,5000000046,3217
256.17,128.88,11.86,um,Surface,Position,47,5000000046,3296
255.23,129.51,11.44,um,Surface,Position,48,5000000046,3380
251.6,132.14,15.68,um,Surface,Position,49,5000000046,3463
251.66,132.32,15.98,um,Surface,Position,50,5000000046,3544
252.14,128.36,12.33,um,Surface,Position,51,5000000046,3631
254.13,131.99,15.69,um,Surface,Position,52,5000000046,3713
256.1,131.29,17.06,um,Surface,Position,53,5000000046,3797
259.3,124.97,14.11,um,Surface,Position,54,5000000046,3877
259.98,124.97,14.84,um,Surface,Position,55,5000000046,3958
259.66,125.85,16.33,um,Surface,Position,56,5000000046,4036
258.3,125.08,16.01,um,Surface,Position,57,5000000046,4115
258.99,123.99,15,um,Surface,Position,58,5000000046,4193
260.46,123.33,13.85,um,Surface,Position,59,5000000046,4273
260.8,123.7,13.52,um,Surface,Position,60,5000000046,4355
261.45,124.56,13.81,um,Surface,Position,61,5000000046,4437
262.23,125.7,14.76,um,Surface,Position,62,5000000046,4518
260.55,127.67,16.06,um,Surface,Position,63,5000000046,4601
258.87,129.54,17.13,um,Surface,Position,64,5000000046,4681
257.58,129.66,17.27,um,Surface,Position,65,5000000046,4758
257.26,131.58,16.98,um,Surface,Position,66,5000000046,4837
256,131.7,17.3,um,Surface,Position,67,5000000046,4913
254.82,130.98,16.69,um,Surface,Position,68,5000000046,4993
254.1,131.09,15.92,um,Surface,Position,69,5000000046,5072
253.35,131.22,14.99,um,Surface,Position,70,5000000046,5152
254.02,130.63,14.41,um,Surface,Position,71,5000000046,5225
254.46,129.59,14.25,um,Surface,Position,72,5000000046,5301
252.39,130.02,14.35,um,Surface,Position,73,5000000046,5381
250.5,130.78,14.44,um,Surface,Position,74,5000000046,5453
249.78,130.4,14.97,um,Surface,Position,75,5000000046,5536
250.67,129.12,14.6,um,Surface,Position,76,5000000046,5608
251.03,127.76,14.46,um,Surface,Position,77,5000000046,5678
250.67,127.25,14.85,um,Surface,Position,78,5000000046,5752
252.18,128.01,14.73,um,Surface,Position,79,5000000046,5823
254.57,126.47,14.78,um,Surface,Position,80,5000000046,5900
255.2,124.24,14.32,um,Surface,Position,81,5000000046,5969
257.15,123.65,14.7,um,Surface,Position,82,5000000046,6042
259.08,122.28,14.58,um,Surface,Position,83,5000000046,6110
259.77,120.57,12.91,um,Surface,Position,84,5000000046,6178
259.48,118.86,12.18,um,Surface,Position,85,5000000046,6247
257.84,116.99,12.51,um,Surface,Position,86,5000000046,6320
256.41,115.35,12.97,um,Surface,Position,87,5000000046,6398
256.01,114.56,12.53,um,Surface,Position,88,5000000046,6470
256.48,114.72,11.36,um,Surface,Position,89,5000000046,6544
255.07,114.03,11.22,um,Surface,Position,90,5000000046,6614
254.34,115.05,10.58,um,Surface,Position,91,5000000046,6671
254.8,114.79,9.41,um,Surface,Position,92,5000000046,6760
256.58,113.51,10.07,um,Surface,Position,93,5000000046,6816
257.89,113.99,10.12,um,Surface,Position,94,5000000046,6891
257.16,114.35,10.2,um,Surface,Position,95,5000000046,6981
257.42,113.6,10.66,um,Surface,Position,96,5000000046,7039
259.27,112.84,12.4,um,Surface,Position,97,5000000046,7127
260.76,111.07,14.03,um,Surface,Position,98,5000000046,7202
260.63,109.82,14.02,um,Surface,Position,99,5000000046,7278
261.44,109,13.82,um,Surface,Position,100,5000000046,7350
262.32,108.07,13.28,um,Surface,Position,101,5000000046,7423
262.28,109.29,14,um,Surface,Position,102,5000000046,7505
262.36,110.17,14.33,um,Surface,Position,103,5000000046,7585
262.53,110.67,13.14,um,Surface,Position,104,5000000046,7657
262.72,110.41,12.79,um,Surface,Position,105,5000000046,7722
263.6,109.06,12.97,um,Surface,Position,106,5000000046,7817
263.47,109.04,13.32,um,Surface,Position,107,5000000046,7893
262.9,109.31,14,um,Surface,Position,108,5000000046,7975
263.51,110.62,13.55,um,Surface,Position,109,5000000046,8052
263.71,109.66,12.93,um,Surface,Position,110,5000000046,8131
264.31,107.78,11.16,um,Surface,Position,111,5000000046,8210
264.95,105.87,9.02,um,Surface,Position,112,5000000046,8277
264.76,105.65,8.27,um,Surface,Position,113,5000000046,8353
264.84,106.3,8.04,um,Surface,Position,114,5000000046,8433
265.19,106.61,8.13,um,Surface,Position,115,5000000046,8509
265.22,106.72,7.51,um,Surface,Position,116,5000000046,8585
266.99,107.04,8.15,um,Surface,Position,117,5000000046,8660
266.95,106.76,7.7,um,Surface,Position,118,5000000046,8734
264.63,106.16,7.45,um,Surface,Position,119,5000000046,8809
264.02,105.97,6.89,um,Surface,Position,120,5000000046,8883
264.52,106.36,7.32,um,Surface,Position,121,5000000046,8958
265.01,106.81,6.82,um,Surface,Position,122,5000000046,9034
309.25,230.6,29.41,um,Surface,Position,5,5000000047,209
308.02,228.51,28.52,um,Surface,Position,6,5000000047,262
308.68,225.33,28.36,um,Surface,Position,7,5000000047,316
310.47,224.24,28.45,um,Surface,Position,8,5000000047,372
311.06,222.93,27.22,um,Surface,Position,9,5000000047,428
311.98,222.75,26.95,um,Surface,Position,10,5000000047,487
312.68,220.71,24.76,um,Surface,Position,11,5000000047,545
315.63,218.48,25.06,um,Surface,Position,12,5000000047,605
316.47,218.06,24.08,um,Surface,Position,13,5000000047,670
317.42,217.24,21.2,um,Surface,Position,14,5000000047,727
319.88,217.89,19.92,um,Surface,Position,15,5000000047,788
321.57,216.44,18.68,um,Surface,Position,16,5000000047,856
321.89,215.37,18,um,Surface,Position,17,5000000047,920
324.55,213.77,14.43,um,Surface,Position,18,5000000047,984
325.92,215.1,13.7,um,Surface,Position,19,5000000047,1054
328.68,213.78,14.1,um,Surface,Position,20,5000000047,1125
330.58,211.89,12.5,um,Surface,Position,21,5000000047,1196
330.8,212.84,11.23,um,Surface,Position,22,5000000047,1272
333.45,213.29,10.52,um,Surface,Position,23,5000000047,1344
335.06,213.22,8.58,um,Surface,Position,24,5000000047,1407
335.97,213.16,7.35,um,Surface,Position,25,5000000047,1486
335.2,213.07,6.78,um,Surface,Position,26,5000000047,1562
337.47,213.64,7.48,um,Surface,Position,27,5000000047,1642
339.01,214.3,7.31,um,Surface,Position,28,5000000047,1720
340.01,214.79,6.25,um,Surface,Position,29,5000000047,1797
339.59,213.19,6.01,um,Surface,Position,30,5000000047,1878
340.1,212.28,4.13,um,Surface,Position,31,5000000047,1959
338.68,212.6,4.22,um,Surface,Position,32,5000000047,2041
338.05,213.07,4.12,um,Surface,Position,33,5000000047,2126
339,214.18,3.81,um,Surface,Position,34,5000000047,2212
340.63,217.09,2.63,um,Surface,Position,35,5000000047,2297
341.13,217.39,2.65,um,Surface,Position,36,5000000047,2375
63.77,6.19,38.11,um,Surface,Position,5,5000000048,213
66.4,9.24,37.01,um,Surface,Position,6,5000000048,266
65.76,10.6,38.35,um,Surface,Position,7,5000000048,321
63.14,11.3,39.1,um,Surface,Position,8,5000000048,376
64.08,12.78,37.3,um,Surface,Position,9,5000000048,432
63.48,14.84,33.47,um,Surface,Position,10,5000000048,489
63.37,17.67,33.39,um,Surface,Position,11,5000000048,550
61.55,23.52,32.13,um,Surface,Position,12,5000000048,613
63.93,25.06,32.7,um,Surface,Position,13,5000000048,677
64.12,28.85,32.79,um,Surface,Position,14,5000000048,740
62.57,29.35,33.13,um,Surface,Position,15,5000000048,802
61.91,28.74,33.59,um,Surface,Position,16,5000000048,873
62.02,27.83,35.55,um,Surface,Position,17,5000000048,939
61.73,27.53,35.39,um,Surface,Position,18,5000000048,1007
61.6,28.11,34.72,um,Surface,Position,19,5000000048,1076
59.69,27.7,33.57,um,Surface,Position,20,5000000048,1148
53.01,30.95,34.02,um,Surface,Position,21,5000000048,1222
51.22,32.16,35.34,um,Surface,Position,22,5000000048,1299
50.46,32.63,35.6,um,Surface,Position,23,5000000048,1376
50.28,33.24,34.7,um,Surface,Position,24,5000000048,1453
51.05,33.81,32.81,um,Surface,Position,25,5000000048,1530
50.97,37.06,31.92,um,Surface,Position,26,5000000048,1609
51.74,38.14,31.85,um,Surface,Position,27,5000000048,1687
52.77,42.14,32.17,um,Surface,Position,28,5000000048,1765
51.41,43.89,32.68,um,Surface,Position,29,5000000048,1844
49.13,45.87,33.96,um,Surface,Position,30,5000000048,1923
47.34,47.63,33.98,um,Surface,Position,31,5000000048,2005
47.06,49.12,35.21,um,Surface,Position,32,5000000048,2090
46.47,49.65,35.87,um,Surface,Position,33,5000000048,2174
45.6,49.34,36.11,um,Surface,Position,34,5000000048,2256
44.82,49.09,36.73,um,Surface,Position,35,5000000048,2337
42.16,51.28,37.11,um,Surface,Position,36,5000000048,2419
37.84,53.68,38.5,um,Surface,Position,37,5000000048,2503
36.19,54.17,39.86,um,Surface,Position,38,5000000048,2588
34.5,55,39.59,um,Surface,Position,39,5000000048,2670
30.99,57.45,40.23,um,Surface,Position,40,5000000048,2754
29.65,57.78,41.25,um,Surface,Position,41,5000000048,2842
29.79,57.24,41.12,um,Surface,Position,42,5000000048,2928
30.35,57.55,41.62,um,Surface,Position,43,5000000048,3012
29.81,58.21,42.75,um,Surface,Position,44,5000000048,3096
25.86,61.86,46.51,um,Surface,Position,45,5000000048,3180
24.74,64.29,48.49,um,Surface,Position,46,5000000048,3262
24.31,62.98,48.94,um,Surface,Position,47,5000000048,3343
22.66,63.19,50.12,um,Surface,Position,48,5000000048,3429
22.95,66.32,50.49,um,Surface,Position,49,5000000048,3511
22.21,68.07,51.72,um,Surface,Position,50,5000000048,3594
21.47,68.89,52.61,um,Surface,Position,51,5000000048,3679
21.5,68.47,53.49,um,Surface,Position,52,5000000048,3758
21.57,67.85,54.38,um,Surface,Position,53,5000000048,3841
21.59,68.89,53.57,um,Surface,Position,54,5000000048,3924
21.18,71.36,52.64,um,Surface,Position,55,5000000048,4002
21.27,72.15,52.85,um,Surface,Position,56,5000000048,4077
21.06,72.24,53.35,um,Surface,Position,57,5000000048,4154
22,70.92,55.22,um,Surface,Position,58,5000000048,4235
22.94,72.47,56.1,um,Surface,Position,59,5000000048,4316
23.53,74.05,56.33,um,Surface,Position,60,5000000048,4399
24.6,74.87,57.04,um,Surface,Position,61,5000000048,4481
26.33,73.85,57.25,um,Surface,Position,62,5000000048,4564
25.94,73.12,57.68,um,Surface,Position,63,5000000048,4644
24.98,73.73,58.56,um,Surface,Position,64,5000000048,4723
26.84,72.7,59.02,um,Surface,Position,65,5000000048,4800
29.07,70.78,60.12,um,Surface,Position,66,5000000048,4880
30.57,69.78,60.52,um,Surface,Position,67,5000000048,4959
32.56,68.9,61.54,um,Surface,Position,68,5000000048,5039
33.82,69.04,61.63,um,Surface,Position,69,5000000048,5116
33.8,68.9,62.66,um,Surface,Position,70,5000000048,5197
182.53,386.6,51.56,um,Surface,Position,5,5000000049,220
181.79,385.63,51.07,um,Surface,Position,6,5000000049,274
183.22,383.89,52.26,um,Surface,Position,7,5000000049,328
183.83,383.33,54.16,um,Surface,Position,8,5000000049,385
183.85,384.48,56.52,um,Surface,Position,9,5000000049,441
185.54,384.6,57.55,um,Surface,Position,10,5000000049,500
186.6,385.36,58.63,um,Surface,Position,11,5000000049,562
186.8,385.72,58.25,um,Surface,Position,12,5000000049,625
185.83,384.83,57.94,um,Surface,Position,13,5000000049,690
185.48,384.38,57.77,um,Surface,Position,14,5000000049,757
184.05,384.78,56.8,um,Surface,Position,15,5000000049,821
182.93,386.01,54.82,um,Surface,Position,16,5000000049,886
184.29,386.1,56.74,um,Surface,Position,17,5000000049,951
185.02,385.95,59.88,um,Surface,Position,18,5000000049,1022
184.07,383.34,60.56,um,Surface,Position,19,5000000049,1091
182,383.5,61.51,um,Surface,Position,20,5000000049,1166
181.04,384.47,60.93,um,Surface,Position,21,5000000049,1241
182.15,384.71,60.79,um,Surface,Position,22,5000000049,1318
182.76,384.14,60.91,um,Surface,Position,23,5000000049,1395
181.63,383.67,59.53,um,Surface,Position,24,5000000049,1469
181.01,383.11,57.44,um,Surface,Position,25,5000000049,1546
180.65,381.83,56.2,um,Surface,Position,26,5000000049,1624
184.44,378.02,43.83,um,Surface,Position,27,5000000049,13065
181.02,382.14,57.83,um,Surface,Position,28,5000000049,1783
183.37,384.19,60.22,um,Surface,Position,29,5000000049,1864
185.74,384.29,61.71,um,Surface,Position,30,5000000049,1946
187.02,384.71,62.26,um,Surface,Position,31,5000000049,2029
186.73,384.8,61.56,um,Surface,Position,32,5000000049,2113
186.51,384.12,61.61,um,Surface,Position,33,5000000049,2198
186.59,383.7,61.22,um,Surface,Position,34,5000000049,2280
186.23,383.54,61.48,um,Surface,Position,35,5000000049,2359
186.65,383.59,61.23,um,Surface,Position,36,5000000049,2443
186.7,383.33,60.47,um,Surface,Position,37,5000000049,2524
156.18,135.27,62.74,um,Surface,Position,5,5000000050,225
157.33,136.62,63.09,um,Surface,Position,6,5000000050,279
157.19,136.18,62.4,um,Surface,Position,7,5000000050,333
151.3,134.99,62.37,um,Surface,Position,8,5000000050,389
144.94,133.51,62.15,um,Surface,Position,9,5000000050,447
142.44,133.39,62.41,um,Surface,Position,10,5000000050,506
136.92,131.78,62.48,um,Surface,Position,11,5000000050,567
131.25,130.04,61.9,um,Surface,Position,12,5000000050,630
125.73,127.86,62.24,um,Surface,Position,13,5000000050,693
122.36,128.04,62.06,um,Surface,Position,14,5000000050,758
117.67,132.41,62.44,um,Surface,Position,15,5000000050,822
115.02,133.76,62.33,um,Surface,Position,16,5000000050,890
112.63,132.49,62.91,um,Surface,Position,17,5000000050,955
113.04,133.7,63.34,um,Surface,Position,18,5000000050,1025
114.01,134.63,63.46,um,Surface,Position,19,5000000050,1095
116.03,139.7,63.11,um,Surface,Position,20,5000000050,1169
116.41,139.88,62.78,um,Surface,Position,21,5000000050,1244
115.01,139.45,62.17,um,Surface,Position,22,5000000050,1320
114.13,139.29,61.46,um,Surface,Position,23,5000000050,1396
113.94,139.33,60.58,um,Surface,Position,24,5000000050,1471
114.45,138.88,59.61,um,Surface,Position,25,5000000050,1547
115.99,137.44,58.81,um,Surface,Position,26,5000000050,1625
115.66,136.19,58.2,um,Surface,Position,27,5000000050,1704
114.28,136.52,57.89,um,Surface,Position,28,5000000050,1781
113.02,137.11,57.87,um,Surface,Position,29,5000000050,1861
113.09,138,57.53,um,Surface,Position,30,5000000050,1941
113.9,138.38,57.29,um,Surface,Position,31,5000000050,2022
114.29,138.31,58.7,um,Surface,Position,32,5000000050,2108
114.4,138.2,59.63,um,Surface,Position,33,5000000050,2194
114.44,137.64,59.8,um,Surface,Position,34,5000000050,2279
113.07,136.7,58.68,um,Surface,Position,35,5000000050,2353
111.2,136.84,57.63,um,Surface,Position,36,5000000050,2436
110.46,136.64,57.06,um,Surface,Position,37,5000000050,2515
111.06,137.57,56.63,um,Surface,Position,38,5000000050,2599
111.14,138.67,55.64,um,Surface,Position,39,5000000050,2682
110.07,139.74,54.92,um,Surface,Position,40,5000000050,2765
109.32,139.53,55.5,um,Surface,Position,41,5000000050,2852
108.81,137.92,56.85,um,Surface,Position,42,5000000050,2938
107.4,137.64,56.98,um,Surface,Position,43,5000000050,3024
106.48,137.13,57.06,um,Surface,Position,44,5000000050,3107
106.18,138.05,57.01,um,Surface,Position,45,5000000050,3186
107.02,138.73,56.55,um,Surface,Position,46,5000000050,3267
107.37,139.6,55.79,um,Surface,Position,47,5000000050,3349
108.32,139.6,56.03,um,Surface,Position,48,5000000050,3431
108.09,140.21,55.63,um,Surface,Position,49,5000000050,3513
107.03,140.76,55.42,um,Surface,Position,50,5000000050,3596
106.11,139.62,56.13,um,Surface,Position,51,5000000050,3681
104.83,139.05,56.36,um,Surface,Position,52,5000000050,3762
103.79,138.64,56.24,um,Surface,Position,53,5000000050,3843
103.59,138.61,56.12,um,Surface,Position,54,5000000050,3925
105.73,138.95,55.79,um,Surface,Position,55,5000000050,4004
